Date,Open,High,Low,Close,Adj Close,Volume
2007-01-01,27.555000,29.205000,25.555000,26.715000,17.987215,50608600
2007-02-01,26.840000,28.084999,25.549999,26.190001,17.633732,36462800
2007-03-01,25.650000,32.980000,24.950001,32.570000,21.929384,46071600
2007-04-01,32.650002,35.849998,32.570000,33.169998,22.333364,34142500
2007-05-01,33.400002,37.869999,32.310001,36.980000,24.898640,58997000
2007-06-01,37.139999,41.169998,36.209999,39.099998,26.326031,41614000
2007-07-01,39.160000,44.000000,39.110001,40.349998,27.167656,37596600
2007-08-01,40.230000,50.520000,37.400002,50.139999,33.759274,68565400
2007-09-01,50.500000,59.230000,47.450001,56.349998,37.940460,50007900
2007-10-01,56.730000,60.799999,53.250000,59.220001,39.872829,50091100
2007-11-01,58.750000,60.500000,47.459999,57.450001,38.681087,69163600
2007-12-01,58.000000,63.770000,56.110001,62.110001,41.818676,71761300
2008-01-01,62.150002,62.290001,44.759998,51.560001,34.715343,87330600
2008-02-01,51.849998,54.990002,42.270000,42.360001,28.520988,62851000
2008-03-01,42.299999,54.750000,40.779999,51.709999,34.816353,71329600
2008-04-01,52.730000,59.130001,52.730000,55.040001,37.058437,54346600
2008-05-01,55.250000,57.200001,44.110001,49.599998,33.395687,77361600
2008-06-01,49.419998,49.860001,40.270000,40.400002,27.201324,83818300
2008-07-01,40.049999,45.790001,37.619999,40.509998,27.275385,73120400
2008-08-01,40.889999,47.689999,38.820000,43.869999,29.537678,63896100
2008-09-01,44.340000,46.360001,32.799999,34.209999,23.033594,74523900
2008-10-01,33.869999,38.419998,24.090000,27.389999,18.441690,79530400
2008-11-01,27.780001,28.000000,16.910000,21.850000,14.711605,64030600
2008-12-01,21.650000,26.510000,18.010000,21.660000,14.583680,66298400
2009-01-01,21.730000,28.230000,21.040001,24.780001,16.684380,79254000
2009-02-01,24.510000,29.080000,24.250000,26.920000,18.125235,65323200
2009-03-01,26.350000,28.959999,21.809999,28.020000,18.865871,109804900
2009-04-01,28.540001,32.820000,27.540001,30.160000,20.306732,84795600
2009-05-01,30.100000,30.290001,21.850000,24.950001,16.798838,120681100
2009-06-01,25.170000,26.500000,20.440001,22.010000,14.819336,106751300
2009-07-01,22.260000,24.250000,20.020000,21.889999,14.738539,99293500
2009-08-01,22.040001,26.660000,22.040001,23.799999,16.024542,135099000
2009-09-01,23.650000,27.320000,22.940001,26.469999,17.822256,84926400
2009-10-01,26.540001,28.620001,23.910000,24.290001,16.354462,111410000
2009-11-01,24.450001,26.049999,23.440001,24.410000,16.435257,88140000
2009-12-01,24.639999,24.809999,20.690001,21.940001,14.772204,117543700
2010-01-01,22.070000,24.100000,19.420000,19.770000,13.311144,143147300
2010-02-01,19.980000,20.570000,17.120001,17.200001,11.580763,97160600
2010-03-01,17.290001,22.299999,17.260000,21.910000,14.752007,138009700
2010-04-01,21.920000,25.750000,21.920000,24.309999,16.367926,119830300
2010-05-01,24.600000,25.309999,20.280001,22.790001,15.344513,119173400
2010-06-01,22.600000,22.740000,17.959999,18.790001,12.651308,133108000
2010-07-01,18.680000,21.010000,18.240000,20.049999,13.499669,80463300
2010-08-01,20.230000,21.490000,17.700001,17.930000,12.072274,79411600
2010-09-01,18.160000,20.200001,18.059999,19.709999,13.270746,63058600
2010-10-01,19.950001,20.590000,17.930000,19.650000,13.230348,78850400
2010-11-01,19.740000,22.129999,19.160000,19.920000,13.412140,84034300
2010-12-01,20.219999,23.000000,19.900000,22.879999,15.405107,64276500
2011-01-01,23.070000,23.230000,20.110001,21.070000,14.186437,81436400
2011-02-01,21.139999,21.180000,19.190001,19.950001,13.432336,84658400
2011-03-01,19.950001,22.780001,19.420000,22.520000,15.162717,94092400
2011-04-01,22.680000,26.940001,22.469999,25.680000,17.290346,119277200
2011-05-01,26.160000,28.660000,24.549999,27.980000,18.838938,89401800
2011-06-01,27.920000,28.020000,25.650000,26.670000,17.956917,67526500
2011-07-01,26.709999,27.799999,23.010000,23.580000,15.876418,82272800
2011-08-01,23.809999,24.049999,18.340000,23.930000,16.112074,117255700
2011-09-01,23.840000,25.080000,21.570000,23.100000,15.553229,65597900
2011-10-01,23.000000,26.660000,22.160000,25.570000,17.216286,78771400
2011-11-01,24.900000,25.889999,21.459999,23.120001,15.566702,85591700
2011-12-01,23.100000,24.750000,22.639999,24.129999,16.246731,51209300
2012-01-01,24.430000,25.280001,22.650000,23.360001,15.728292,70002400
2012-02-01,23.440001,25.860001,22.540001,22.780001,15.337778,70872800
2012-03-01,22.889999,25.770000,21.820000,21.840000,14.802215,90649100
2012-04-01,21.740000,22.790001,20.940001,22.760000,15.425751,61816700
2012-05-01,22.760000,23.080000,18.129999,19.180000,12.999379,88640900
2012-06-01,18.770000,19.780001,17.100000,18.360001,12.542221,74843800
2012-07-01,18.440001,18.690001,15.470000,16.020000,10.943704,46284500
2012-08-01,16.040001,19.590000,15.320000,19.080000,13.034074,96753100
2012-09-01,19.850000,23.790001,19.830000,21.000000,14.537981,63370000
2012-10-01,21.420000,24.490000,21.049999,22.830000,15.804864,55791800
2012-11-01,22.840000,28.000000,21.410000,26.250000,18.172478,78022100
2012-12-01,26.450001,28.350000,23.920000,25.090000,17.531330,55171400
2013-01-01,25.580000,25.870001,22.299999,23.200001,16.210720,81362200
2013-02-01,24.290001,27.010000,23.459999,25.059999,17.510372,66812300
2013-03-01,24.639999,28.670000,23.360001,27.969999,19.543694,50780100
2013-04-01,28.000000,35.419998,27.930000,34.900002,24.656525,77720700
2013-05-01,34.950001,39.869999,30.940001,33.160000,23.427233,88798600
2013-06-01,33.180000,42.840000,33.160000,42.029999,29.939573,89493000
2013-07-01,42.000000,49.520000,41.660000,49.060001,34.947311,45527200
2013-08-01,49.520000,56.080002,47.040001,50.209999,35.766499,58152400
2013-09-01,50.770000,53.279999,48.650002,49.650002,35.563587,36175100
2013-10-01,49.590000,56.000000,47.730000,54.820000,39.266788,37844800
2013-11-01,55.090000,57.740002,46.660000,48.250000,34.560783,68025000
2013-12-01,48.500000,51.549999,44.869999,49.259998,35.284222,69471300
2014-01-01,49.150002,50.000000,34.700001,35.070000,25.264132,129150400
2014-02-01,34.970001,39.000000,33.099998,37.310001,26.877808,73240100
2014-03-01,37.049999,41.570000,35.270000,41.099998,29.608093,79060200
2014-04-01,41.049999,45.480000,38.970001,39.680000,28.832268,70854200
2014-05-01,39.880001,40.490002,35.099998,37.849998,27.502552,61350500
2014-06-01,37.680000,40.990002,35.889999,40.470001,29.406301,49287100
2014-07-01,40.509998,46.590000,40.279999,41.970001,30.764460,62979600
2014-08-01,41.990002,44.500000,39.400002,42.200001,30.933050,53760200
2014-09-01,42.290001,45.450001,41.189999,41.200001,30.432673,42676400
2014-10-01,41.119999,43.889999,35.820000,42.759998,31.584974,59585200
2014-11-01,42.759998,44.840000,36.880001,37.810001,27.928617,73738300
2014-12-01,37.619999,37.669998,31.809999,33.799999,25.155836,89121800
2015-01-01,34.060001,39.299999,31.690001,35.250000,26.235006,71067900
2015-02-01,35.110001,38.209999,34.520000,36.970001,27.515123,27135800
2015-03-01,36.970001,42.669998,36.970001,37.959999,28.251942,44143600
2015-04-01,37.860001,41.299999,37.330002,38.540001,28.946220,29720900
2015-05-01,38.630001,44.490002,38.459999,43.410000,32.603935,34185400
2015-06-01,43.740002,45.500000,41.970001,42.959999,32.265945,40878900
2015-07-01,43.250000,47.759998,42.970001,45.849998,34.719707,36151400
2015-08-01,45.980000,47.830002,38.660000,42.480000,32.167797,46221000
2015-09-01,41.529999,44.430000,39.660000,41.209999,31.206091,34939400
2015-10-01,41.299999,47.619999,39.810001,46.070000,35.190037,27464700
2015-11-01,46.029999,47.480000,33.000000,35.029999,26.757256,63995300
2015-12-01,35.049999,35.169998,27.900000,28.040001,21.418028,64479200
2016-01-01,27.040001,29.549999,24.330000,26.209999,20.228088,57746700
2016-02-01,26.200001,31.090000,24.750000,30.820000,23.785942,40186300
2016-03-01,31.049999,32.950001,28.400000,31.730000,24.488253,66314900
2016-04-01,31.730000,33.720001,29.000000,32.799999,25.603662,66957500
2016-05-01,32.810001,32.860001,27.520000,29.100000,22.715445,70071200
2016-06-01,29.020000,29.320000,25.180000,26.580000,20.748337,54733100
2016-07-01,26.879999,31.850000,25.730000,30.950001,24.475868,58500900
2016-08-01,30.969999,32.669998,28.270000,28.389999,22.451368,69658400
2016-09-01,28.469999,28.670000,26.690001,27.590000,21.818714,41148800
2016-10-01,27.590000,27.860001,23.690001,24.049999,19.270538,51545000
2016-11-01,24.010000,26.490000,20.100000,24.690001,19.783350,70835700
2016-12-01,24.660000,26.850000,24.129999,25.260000,20.542286,42751600
2017-01-01,25.440001,26.049999,22.270000,24.490000,19.916096,61272600
2017-02-01,24.490000,26.680000,23.570000,24.440001,19.875437,40738100
2017-03-01,24.570000,25.320000,20.240000,22.549999,18.338425,86583400
2017-04-01,22.520000,23.980000,21.559999,22.690001,18.737082,48114500
2017-05-01,22.770000,25.309999,21.250000,22.139999,18.282898,76113200
2017-06-01,22.150000,22.959999,20.260000,21.610001,17.845230,55700500
2017-07-01,21.770000,22.000000,20.650000,21.690001,18.216648,35477000
2017-08-01,21.690001,22.370001,18.469999,18.500000,15.537482,71639100
2017-09-01,18.600000,20.969999,18.559999,20.660000,17.351587,40379400
2017-10-01,20.650000,20.680000,18.590000,18.690001,16.011658,38113700
2017-11-01,18.670000,19.690001,15.850000,18.750000,16.063063,106949300
2017-12-01,18.730000,19.860001,17.940001,17.950001,15.683008,57876300
2018-01-01,17.959999,20.309999,16.610001,16.809999,14.686983,89774500
2018-02-01,16.700001,17.010000,15.100000,15.690000,13.708433,65241500
2018-03-01,15.790000,16.230000,12.200000,12.620000,11.026158,103280400
2018-04-01,12.510000,14.180000,12.500000,13.650000,12.216769,94335400
2018-05-01,13.580000,13.890000,12.260000,13.200000,11.814017,98517700
2018-06-01,12.800000,15.980000,12.700000,14.570000,13.040170,154989300
2018-07-01,14.590000,15.630000,14.000000,14.410000,13.243319,52105500
2018-08-01,14.420000,17.270000,13.180000,13.270000,12.195618,84426000
2018-09-01,13.170000,17.040001,13.080000,15.270000,14.033691,75143300
2018-10-01,15.280000,15.600000,13.640000,14.600000,13.728651,52300700
2018-11-01,14.610000,15.760000,12.140000,13.660000,12.844750,84572300
2018-12-01,13.820000,14.110000,11.560000,12.620000,11.866820,50159500
2019-01-01,12.450000,16.900000,11.100000,11.340000,10.967875,107231700
2019-02-01,11.310000,11.930000,11.000000,11.700000,11.316062,54706400
2019-03-01,11.880000,12.100000,10.070000,10.160000,9.826597,67208800
2019-04-01,10.290000,10.420000,8.530000,8.650000,8.650000,114515000
2019-05-01,8.660000,8.990000,7.320000,7.580000,7.580000,67421700
2019-06-01,7.580000,7.850000,4.710000,5.470000,5.470000,170303900
2019-07-01,5.530000,5.640000,3.900000,4.020000,4.020000,154982200
2019-08-01,4.020000,4.360000,3.150000,3.970000,3.970000,150910000
2019-09-01,3.970000,5.640000,3.660000,5.520000,5.520000,209391900
2019-10-01,5.640000,6.620000,4.960000,5.440000,5.440000,105171700
2019-11-01,5.450000,6.390000,5.350000,6.340000,6.340000,56925700
2019-12-01,6.350000,6.920000,5.180000,6.080000,6.080000,121013800
2020-01-01,6.140000,6.470000,3.830000,3.840000,3.840000,81070500
2020-02-01,3.880000,4.510000,3.180000,3.600000,3.600000,55790000
2020-03-01,3.600000,5.090000,3.390000,3.500000,3.500000,100476400
2020-04-01,3.450000,6.470000,2.570000,5.730000,5.730000,99735200
2020-05-01,5.650000,6.180000,3.960000,4.060000,4.060000,53528000
2020-06-01,4.120000,5.530000,4.020000,4.340000,4.340000,100281700
2020-07-01,4.310000,4.550000,3.770000,4.010000,4.010000,55497200
2020-08-01,4.030000,7.150000,4.000000,6.680000,6.680000,117270800
2020-09-01,7.300000,11.170000,5.870000,10.200000,10.200000,254864200
2020-10-01,10.090000,15.870000,9.100000,10.470000,10.470000,359871700
2020-11-01,10.820000,19.420000,10.500000,16.559999,16.559999,161490800
2020-12-01,17.110001,22.350000,12.140000,18.840000,18.840000,251301800
2021-01-01,19.000000,483.000000,17.080000,325.000000,325.000000,1262090400
2021-02-01,316.559998,322.000000,38.500000,101.739998,101.739998,826663500
2021-03-01,104.540001,348.500000,99.970001,189.820007,189.820007,677456600
2021-04-01,193.360001,196.970001,132.000000,151.169998,151.169998,134830700
